reut2-005.sgm, VENEZUELA TO LEND UP TO 12.5 MLN BARRELS OF OIL, Venezuela will lend Ecuador up to 12.5mln barrels of crude oil to help it meet its export commitmentsand its domestic energy demand, Ecuadorean Energy and MinesMinister Javier Espinosa said today in a statement.    Ecuador was forced to suspend exports after the pipelineconnecting its jungle oil fields with the Pacific Ocean port ofBalao was damaged last week by an earthquake.    Venezuela would lend 50,000 barrels per day of crude for atotal of up to to 7.5 mln barrels to help Ecuador meet exportcommitments, Espinosa said. Also, Venezuela will sell the crudeand provide the foreign exchange earnings to Ecuador, he said.     Ecuador would repay Venezuela in crude once it resumed itsexports after repairing its pipeline to Balao, a task thatwould take an estimated five  months.    Venezuela is lending Ecuador five mln barrels of crude forrefining in this country to meet domestic demand. Ecuador wouldrepay that loan with crude once the oil pipeline is repaired.    Both countries are the only Latin American members of theOrganisation of Petroleum Exporting Countries (OPEC).    Ecuador was exporting about 140,000 bpd before theearthquake, Energy Ministry officials said. Its total outputwas around 260,000 bpd. Reuter&#3;
reut2-005.sgm, PDVSA TO SIGN CHAMPLIN REFINERY DEAL MARCH 17, Petroleos de Venezuela, S.A. said itwill sign a contract March 17 to buy a half interest in aCorpus Christi, Texas refinery and related operations.    The contract, to be signed by PDVSA and ChamplinPetroleum's parent company, the Union Pacific Corp &lt;UNP>, willcreate a new joint venture called Champlin Refining.    The state oil company said PDVSA will pay on the order of30 mln dlrs for the half interest in Champlin.     Energy minister Arturo Hernandez Grisanti said Wednesdaythe cost would be 33 mln dlrs in cash, plus an additional 60mln in crude and refined oil shipments.    PDVSA and Union Pacific have sought a line of credit from agroup of North American and Japanese banks to finance the newcompany's working capital, the Venezuelan company said.    Under the deal, PDVSA will supply up to 140,000 barrels aday to the refinery with the option to place 50,000 bpd more -mostly gasoline and distillates - through Champlin'sdistribution system in 10 U.S. states.    The new company will be directed by a six-member board,with three representatives each from PDVSA and Union Pacific. Reuter&#3;
reut2-005.sgm, VENEZUELA'S BIGGEST PRIVATE DEBTOR FACES DEFAULT, Venezuela's biggest private sectorcompany, La Electricidad de Caracas, will meet urgently withbank creditors in New York on monday to discuss the danger of atotal default on its 622 mln dlr foreign debt, a companyspokesman said.    "We are in an impossible situation, unless we getgovernment relief the company will be bankrupt in three years,"he told reuters.    La Electricidad's problems stem from the government'sdecision in december to set private debt payments at 7.50bolivars per dlr instead of 4.3, adding 74 pct to the debt inbolivar terms.    La Electricidad is seeking permission for a 50 pct increasein industrial and commercial tariffs, which officials say wouldbring in an extra 1.3 billion bolivars this year.    A 30 pct tariff increase introduced in january will onlybring in an extra 600 mln bolivars per year as againstadditional debt costs of 900 mln. Reuter&#3;
reut2-005.sgm, PRATT &lt;PRAT> OFFER FOR RESORTS &lt;RT> EXPIRES, PH Acquisition Co, a unit of Pratt HotelCorp, said its 135 mln dlrs per share tender offer for allshares of Class B common stock of Resorts INternational Incexpired.    As of today, about 45,690 shares were tendered, aninsufficient number of shares to satisfy the condition that 51pct of the voting power be tendered.    Earlier this week, New yOrk developer Donald Trump made acompeting bid for the class B shares. Reuter&#3;
reut2-005.sgm, MANVILLE &lt;QMAN> NAMES FINANCIAL OFFICER, Manville Corp said it named John Roachsenior vice president and chief financial officer.    The post of chief financial officer has been vacant sinceW.T. Stephens was appointed president of the company lastApril, Manville said.    Roach, 43, was most recently a partner of BraxtonAssociates, a unit of the accounting firm Touche Ross and Co.He was previously with Northrop Corp &lt;NOC>. Reuter&#3;
reut2-005.sgm, SAUDIS DROP CONDITION FOR OIL SALE TO BRAZIL, Saudi Arabia has dropped itscondition that Brazil secure international bank guaranteesbefore Saudia Arabia would ship it oil, the state-oil company,Petrobras, said in a statement.    Petrobras said the Saudis will accept Banco do Brasilcredit guarantees.    Petrobras cancelled a 40-mln dlr crude oil purchase fromthe Saudis yesterday after they refused to accept a letter ofcredit from the official Bank of Brazil. The Saudis haddemanded that Brazil get credit guarantees from leadinginternational banks.    Petrobras said the Saudis had been advised that if they didnot change their mind by Monday, Petrobras would negotiate thepurchase of oil with other producers.    The Petrobras statement said the shipment of 2.2 mlnbarrels will be made by the Saudis on March 24 as scheduled.    The shipment is part contract signed in February for theSaudis to supply Brazil with 125,000 barrels per day untilJune. Reuter&#3;
reut2-005.sgm, UNITED TELECOM &lt;UT> ASKS TO RESTRICT BELL, United Telecommunications Inc saidit called for rejection of the recommendation that the regionalBell telephone companies be allowed to enter the long-distancebusiness at this time.    In comments to U.S. District Court Judge Harold Greene, thecompany said modification of other restrictions currentlyimposed on the regionals would be acceptable.    United Telecommunications operates U.S. Sprint, a longdistance telephone service, in a joint venture with GTE Corp&lt;GTE>.    Separately, US Sprint in its comments told Judge Green thatallowing the Bell operating companies into the long-distancebusiness could undo all the strides toward full competitionsince the breakup of American Telephone and Telegraph Co &lt;T> in1984.    The U.S. Justice Department has proposed liftingrestrictions on the regional phone companies so they can enterthe long-distance business in areas where they do not providelocal service. Reuter&#3;
reut2-005.sgm, SAUDI ARABIA DECIDES TO ACCEPT BRAZIL CREDIT, Saudi Arabia has lifted thecondition it imposed on the sale of oil to Brazil and willaccept Banco do Brasil's credit guarantees, state-oil companyPetrobras said in a statement.    Petrobras cancelled a 40 mln dlr crude oil purchase fromthe Saudis yesterday, after they refused to accept a letter ofcredit from the Bank of Brazil, demanding guarantees fromleading international banks.    It advised the Saudis the company would negotiate oilpurchases elsewhere unless they changed their mind by Monday.    The 2.2 mln barrels shipment will be made by the Saudis onMarch 24 as scheduled, the statement said.    Under a 125,000 bpd contract signed in February the Saudisagreed to supply oil to Brazil until June. Reuter&#3;
reut2-005.sgm, MICRON TECHNOLOGY &lt;DRAM> SEES 2ND QTR LOSS, Micron Technology Inc said itexpects to record a net loss of about 11 mln dlrs in the secondquarter compared to a loss of 9.7 mln dlrs in the first quarterand 9.8 mln dlrs in the year-ago second quarter.    Revenues in the quarter ended March five increased to about20.4 mln dlrs from 18.8 mln in the preceeding quarter and 9.4mln dlrs in the year-ago quarter.    The company makes semiconductors, memory components andrelated products. Reuter&#3;
reut2-005.sgm, TRADING RANGE LIKELY TO CONTINUE IN DEBT FUTURES, U.S. economic data due out next week isunlikely to hold any surprises that will shake U.S. interestrate futures out of their relatively narrow trading range ofthe last 3-1/2 months, financial analysts said.    "People don't seem to have any firm conviction about thecurrent strength of the economy or about the Federal Reservedoing anything," said Drexel Burnham Lambert analyst NormanMains.    The narrow range trading is also taking its toll on tradingvolume, he noted. "We've had a decline in activity as recenteconomic statistics have not greatly changed people'sviewpoints on interest rates," Mains said.    The data, which has provided not clear-cut view of theeconomy, coupled with dampened activity in the foreign exchangemarkets after the Paris initiative has made for "less thanebullient market action," Mains said.    He added, however, that Treasury bond futures could be infor a retracement after the recent rise as they are near thetop of the trading range.    "My view is that the economy remains relatively strong andmarket participants will see that current prices areunjustified," Mains said.    Refco Inc senior vice president Michael Connery also notedthat the market is showing very little momentum and lacksretail interest. "All of the movement occurs at the opening,"afterwhich volume dwindles and momentum fades, Connery said.    Although data during the week was mildly positive for bondprices, the small rise in February producer prices and downwardrevisions in January retail sales and industrial productionwere "not real exciting," said Prudential Bache analyst FredLeiner.    "There is no one factor that will push us through the highsat this moment," Leiner said.    Next week's revision to fourth quarter U.S. Gross nationalProduct is also likely to be of little interest to the market,said Kleinwort Benson chief financial economist Sam Kahan.Still, forecasts for first quarter GNP could play a role in thedirection of bond prices over the next month.    Kahan said his early estimate for first quarter growth isaround three pct, due largely to a buildup in inventoriesreflected in the January inventory data Friday, which showedthe largest increase since 1979.    "The key question will be not whether there is a largeincrease in first quarter GNP, but whether any increase issustainable or a one shot deal," Kahan said.    He said that a sizable increase in first quarter GNPstemming from an increase in inventories will be a drag onsecond quarter growth.    If that is the case, GNP in the second quarter could easeback to a one to two pct growth rate, Kahan said. Reuter&#3;
reut2-005.sgm, &lt;AGRA INDUSTRIES LTD> SIX MTHS JAN 31 NET, Oper shr 35 cts vs 34 cts    Oper net 2,313,000 vs 1,646,000    Revs 100.1 mln vs 77.3 mln    Note: 1986 net excludes extraordinary loss of 294,000 dlrsor four cts vs shr vs yr-ago loss of 579,000 dlrs or 12 ctsshr. 1986 net includes non-cash loss of 1,436,000 dlrs or 22cts shr vs yr-ago loss of 1,922,000 dlrs or 39 cts shr fromdepreciation and amortization allowances on U.S. cable TVoperation.    Fewer shrs outstanding. Reuter&#3;
reut2-005.sgm, CITICORP &lt;CCI> SEC FILING NOT TIED TO DEBT TALKS, Citibank, the main susbidiary ofCiticorp, said the filing it made with the Securities andExchange Commission about the possible impact on earningsshould certain Brazilian loans be placed on a cash basis wasnot linked to debt talks that are about to begin with Brazil.    Citibank said it had told the SEC that its earnings couldbe reduced by 50 mln dlrs after-tax in the first quarter, and190 mln dlrs in the year, if it has to declare 3.9 billion dlrsof medium- and long-term Brazilian loans non-performing.        Rather, Citibank said it was simply complying with thedisclosure requirements contained in the U.S. Securities Acts.    Citibank said in its filing with the SEC that it waspremature to decide now whether the loans should be placed on anon-perfoming basis, a view that was echoed by spokesmen ofseveral other major U.S. banks.     Reuter...&#3;
reut2-005.sgm, FPL GROUP &lt;FPL> NUCLEAR REACTOR SHUT DOWN, FPL Group Inc shut down a nuclear reactorat its Turkey Point power plant after engineers discovered atiny leak of radioactive water from the pressure vesselsurrounding the reactor core, a company spokeswoman said.    FPL spokeswoman Stacey Shaw said FPL shut down Turkey PointUnit Four voluntarily to repair the leak, which she describedas "a tablespoon full of water that never posed any danger tothe plant or the public."    The nuclear reactor -- one of two at the site south ofMiami -- was already partially shut down for the repair of aleaky pressure valve discovered on Wednesday.    Shaw said the reactor was expected to be back on line inabout a week. Reuter&#3;
reut2-005.sgm, MEXICO TEMPORARILY HALTS DEBT-EQUITY SWAPS, Mexico has temporarily suspended itsdebt-equity swap program in a move that some bankers see as anattempt to increase pressure on reluctant foreign banks toparticipate in a new 7.7 billion dlr loan for the country.    The scheme, which gives foreign firms access to cheap pesosto finance investment in Mexico, is likely to resume soon afterthe loan package is signed on March 20.    But the move is a further indication of the strains thathave developed between Mexico and the banks because of thedifficulty of syndicating the huge loan, bankers said.    Bankers said that Mexico suspended the swap program onFebruary 25.    Adolfo Hegewisch, Mexico's Undersecretary for Commerce,confirmed that the swap program had been halted, but he told aEuromoney conference on debt-equity swaps that Mexico had beenforced to act because it had been inundated with applications.    Between January 1 and February 15, 132 firms had applied todo a debt-equity conversion, compared with 100 between May andDecember 1986. "We were not accustomed to receive so muchwork," said Hegewisch, who is responsible for foreigninvestment in Mexico.    Bankers said applications totalling two billion dlrs hadpiled up at the finance ministry, which has said it wants tolimit the amount of swaps to 100 mln dlrs a month.    But some bankers, who declined to be identified, said thehalt also suited Mexico as it would keep up pressure on thebanks during the final campaign to persuade all 400 creditorsworldwide to participate in the loan.    Over 97 pct of the loan has been subscribed, but dozens ofsmaller banks are still baulking. Assistant U.S. TreasurySecretary David Mulford said yesterday that the reluctance ofthese banks had nearly jeopardized the deal at one stage.    "The Mexicans basically said, We're not going to subsidizeforeigners until we have a deal," one banker said.    Other bankers, however, said Mexico's motives were not sosinister and that the suspension was mainly due to the absenceof top ministry officials in New York for the debt talks.    "They want to focus on the deal, and they wanted the banksto focus on the deal," one source said.    Apart from the present disruption, bankers and companyofficials said the Mexican debt-equity scheme has been a hugesuccess.        Frank Fountain, Assistant Treasurer at Chrysler Corp, saida 100 mln dlr swap it made in December had gone so smoothlythat Chrysler has plans for more.    Chrysler, working through Manufacturters Hanover Trust Co,bought Mexican public-sector debt with a face value of 110 mlndlrs, mainly from European banks. The cost was about 65 mlndlrs in cash and paper.    It then presented the paper to Mexico's central bank andreceived the equivalent of 100 mln dlrs worth of pesos which itinvested in its local subsidiary to produce cars for export toNorth America.    Susan Segal, senior vice president of ManufacturersHanover, said the swaps not only reduce Mexico's debt burdenbut help to recapitalize local industries that may have beensqueezed out of the local capital markets.    Fountain said that even a large well-established firm suchas Chrysler had found it difficult to arrange long-term pesofinancing on reasonable terms in Mexico.    Industrial companies have done most of the swaps to date,and Hegewisch said that many of the applications now pendingare for investments in the electronic and chemical industries,with Japanese and Korean firms showing particular interest.    But the interest is spreading. Segal said ManufacturersHanover has been authorized to convert part of its ownportfolio of loans into equity investment in Mexican hotels.    She said the sums involved are considerable, but gave nodetails. The bank is also looking into joint ventures withmanufacturing and trading companies, Segal added.    And, as part of the agreement with the banks that will besigned next week, Mexican residents will be allowed toparticipate in the scheme, hitherto reserved for foreign firms,in the hope that some of the 30 billion dlrs estimated to beheld abroad will be repatriated. Reuter&#3;
reut2-005.sgm,  U.S. SAYS CANADA COMPLYING WITH LUMBER PACT, The Commerce Department said allCanadian firms have begun to pay an agreed 15 pct surcharge onsoftwood shipped to U.S. markets.    It made the statement after talks with Canadian officialsabout rumors in Canada that some exporters were not paying thecharge.    Canada and the U.S. agreed last December to the 15 pctcharge, ending a lengthy trade dispute over alleged Canadiansubsidies to Canada's softwood exporters.    Commerce officials declined to say if any Canadiancompanies had been evading the charge, but said following thetalks they were convinced all exporters were complying with theagreement.    Undersecretary of Commerce Bruce Smart said "We aregratified to learn that companies in Canada have begun payingthe export charge on lumber."    He added the agreement was important to the health of theU.S. lumber industry and he intended to see that it was fullycarried out. reuter&#3;
reut2-005.sgm, Ecuador President ratifies unilateral suspension of debt payments to private foreign banks, 
reut2-005.sgm, NO HEAVY COFFEE EXPORT IMPLIED-COLOMBIA OFFICIAL, A decision by Colombia to open coffeeexport registrations for an unlimited amount does not imply thecountry will heavily sell coffee until recently withheld,Gilberto Arango, president of the private exporters'association, told Reuters.    Colombia today opened export registrations for april andmay, with the National Coffee Growers' Federation setting nolimit.    Since the start of the coffee year last october, privateexporters were on average allowed 350,000 bags of 60 kilos permonth.    "Traders will initially interpret this measure as announcingheavy sales. Even today it pressured the market. But it willquickly become apparent that Colombia does not intend to goover the top," Arango said in an interview.    "Colombia's marketing policy is to sell without haste butconsistently. No targets for volume will be set. We will reactto market factors adequately. Colombia has no intention to giveits coffee away," he added.    Arango described measures adopted here yesterday, includinga lower export registration price, as a major change inColombia's coffee marketing policy.    The export registration price, or reintegro, was lowered to1.10 dlr per lb ex-dock new york, or 155.83 dlrs per bag of 70kilos, from 1.35 dlrs (194.33 dlrs).    The government announced a more flexible policy ofreintegro, in order to closely reflect market trends, whicharango warmly welcomed saying private exporters willundoubtedly be more actively present in the market.    A frequent gap between international market prices and thereintegro was unlikely to recur, he said. Reuter&#3;
reut2-005.sgm, BAIRD CORP &lt;BATM> SETS RIGHTS PLAN, Baird Corp said its independentdirectors adopted a plan under which one stock purchase rightwill be distributed as a dividend on each common share tostockholders of record March 23.    The plan is designed to protect shareholders againstunsolicited or coercive takeover attempts.    The rights, which would allow holders to buy one-half shareof common for 20 dlrs, will be exercisable if a suitor acquires25 pct or more of the company's common as of today or 30 pct ata later date, or if such a holder begins a tender offer toacquire the company, or in other circumstances.    Under certain conditions, the rights will allow holders tobuy stock in a surviving company at half price.    Baird can redeem the rights at five cts apiece subject tocertain conditions, it said. Reuter&#3;
reut2-005.sgm, CANADIAN BANKER SAYS BRAZIL ECONOMIC GROWTH VITAL, William Mulholland, president of theBank of Montreal, said here it is important for Brazil to seekits economic growth.    Speaking to reporters after a meeting with BrazilianFinance Minister Dilson Funaro, the Canadian banker said hesuggested to Funaro the conversion of Brazil's 1.3 billiondollars debt with the Bank of Montreal by direct investments inthis country.    He said the Brazilian minister was impressed with hisinitiative and that he (Funaro) had submitted the proposal tothe Central Bank for a broader analysis.    Commenting on Brazil's decision to suspend payment ofinterests to private creditor banks, Mulholland said he wouldrather see that it did not happen, but that he understood thedecision made by the Brazilian government:    "A country like Brazil cannot stop growing. Of course, itmust also seek an internal adjustment capable of controllingthe spiral of its inflation and public deficit," he said.    He suggested Brazil and the international financialcommunity to work together and seek stable conditions to facethe problems of this country's foreign debt.                  Reuter&#3;
reut2-005.sgm, ECUADOR SUSPENDS PAYMENTS TO PRIVATE BANKS, Ecuadorean President Leon Febres Corderosaid his country was unilaterally suspending payments toprivate foreign banks due to last week's earthquake whichcaused up to one billion dollars in damage.    Febres Cordero, quoted in an Information Ministrycommunique, said: "We have to ratify this suspension ... on debtservice to the private international banks.    "I am not ashamed to say it, there definitely isn't a way topay," he said.    Ecuador had already suspended payments to private foreignbanks, holding two-thirds of Ecuador's 8.16 billion dollarforeign debt, from last January due to a cash-flow squeezestemming from a slide in world oil prices last year.    But finance officials had earlier said the length of thesuspension would depend on negotiations with private foreignbanks.    The information ministry communique said febres corderomade these statments to reporters at lago agrio, at the heartof ecuador's region of jungle oilfields, before returning toquito.    Febres cordero said up to a total of 1,000 people died orwere missing in avalanches and mudslides during the march 5earthquake.    The tremor damaged an oil pipeline, thus barring all crudeexports for a projected five months. Oil accounts for up totwo-thrids of ecuador's total exoprts and for as much as 60 percent of the government's revenues.    He did not specify for how long the suspension of paymentswould last.    Ecuador owes private foreign banks 450 to 500 mln dlrs ininterest payments for the rest of the year and 66 mln dlrsin principal payments maturing in 1987, finance officials said.    Finance minister domingo cordovez said two days ago thegovernment seeks to postpone all the payments due to privateforeign banks in 1987 until next year through negotiations withthese creditors. Reuter&#3;
reut2-005.sgm, GENEVA - negotiators at U.N. Conference agree basic elements in new rubber pact - chairman, 
reut2-005.sgm, MAJOR DIFFERENCES RESOLVED AT RUBBER PACT TALKS, Negotiators at a United Nationsconference on a new International Natural Rubber Agreement(INRA) have agreed on basic elements in a new pact, conferencechairman Manaspas Xuto said.    "We have resolved major differences of opinion," he toldReuters.    Xuto said the way is now cleared for drafting a new accord,to replace the current one which expires in October.    Xuto said: "I welcome the friendly and cooperativeatmosphere that has prevailed without interruption" since thetalks began last Monday.    "It is my hope that delegations will go back home and try toratify the new agreement," he added.    The renegotiation conference, under the auspices of theU.N. Conference on Trade and Development (UNCTAD), is thefourth such meeting in two years.    Xuto said producers and consumers had agreed on fourpoints:    1) Regular price reviews will be held every 15 months.    Previously consumers were proposing 12-month intervalsbetween price reviews instead of 18 in the current pact.    2) If the average of the daily market indicator prices oversix months prior to a review is below (or above) the lowerintervention price (or the upper intervention price), thereference price will be automatically revised downwards (orupwards) by five pct unless the International Natural RubberOrganisation council decides on a higher percentage.    If buffer stock purchases or sales reach 300,000 tonnes,the reference price will be lowered or raised by three pctunless the council decides on a higher percentage.    3) If the buffer stock reaches 400,000 tonnes, the price atwhich the additional contingency stock of 150,000 tonnes isbrought into operation will be two Malaysian/Singapore centsabove the floor price -- or 152 cents.    4) The floor price will not be breached. Throughout thetalks producers had adamantly resisted a consumer proposal tolower the floor price of 150 cents if the buffer stock,currently 360,000 tonnes, rose to 450,000 tonnes.    The proposal, initiated by the U.S., Was withdrawn lastnight, setting the stage for compromise.    Legal drafting of provisions will start next week andformal adoption of the new accord by the 40 countries takingpart in the conference is expected to take place on March 20.    The current conference was widely seen as the last chanceto clinch a deal. Three previous attempts to negotiate a newfive- year pact had failed, the last round breaking down inOctober over consumer demands for tighter controls of thebuffer stock.    The United States, Japan, West Germany, France, Italy andBritain are the major consumers.    UNCTAD's latest estimates project an increase of 8.5 pct inrubber prices this year and 4.1 pct in 1988. REUTER&#3;
reut2-005.sgm, WORLD BANK OFFICIAL CALLS FOR BANKER FLEXIBILITY, World Bank Vice-President DavidKnox said creditor banks must become more flexible in providingfunds for Latin American debtor nations.    "The international creditor banks must make their positionmore flexible, ensuring a flow of funds for Latin Americancountries, especially the most indebted," Knox told the semi-official newsagency Telam.    Knox said Brazil's decision last month to suspend paymentson a large portion of its foreign debt had shocked the creditorbanks. The banks were "in no hurry to provide funds for thedebtor nations," he said.    But he said the situation of debtor nations transferringfunds to the developed should be reversed. "It must be the otherway round, to make development in indebted states possible."    He said the World Bank was supplying special lines ofcredit to make up for this inflexibility on the part of thebanks. It had increased its involvement in development projectsby 60 pct in the last two years, he said.    Knox said banks would grant Argentina loans of up to twobillion dlrs over the next two years to help the country meetgrowth targets. Argentina is currently negotiating a 2.15billion dlr loan with creditor banks for 1987. REUTER&#3;
reut2-005.sgm, S&amp;L ACQUISITION RAISES U.S. 1987 TOLL TO 12, The Federal Home Loan Bank Board(FHLBB) announced the acquisition of Home Savings and LoanAssociation in Seattle, Washington, by InterWest Savings Bankof Oak Harbour, Washington.    The FHLBB said Home Savings was the 12th troubled savingsinstitution requiring federal action this year.    It said Home Savings had assets of 150.6 mln dlrs in assetsand InterWest had assets of 342.9 mln dlrs. REUTER&#3;
reut2-005.sgm, BANGLADESH TO BUY 10,000 TONNES SOYABEAN OIL, Bangladesh floated an internationaltender for the purchase of 10,000 tonnes of refined soyabeanoil for delivery at Chittagong/Chalna port by April 24, FoodMinistry officials said.    The tender closes March 28 at 0500 GMT. REUTER&#3;
reut2-005.sgm, ECUADOR SAYS IT WILL PAY DEBT WHEN IT CAN, President Leon Febres Cordero saidEcuador would honour its debt when it had the capacity to makepayments, but said foreign banks had calculated oil would haveto be 25 dlrs a barrel for Ecuador to meet its commitments.    Ecuador yesterday said last week's earthquake was forcingit to reaffirm an earlier decision -- based on the slide inworld oil prices -- to suspend debt payments to private foreignbanks, which hold two-thirds of its 8.16 billion dlr foreigndebt.    "All legitimate debt is a commitment of honour," thepresident said during a visit to the quake zone. "A governmentas a sovereign entity has dignity and prestige to maintain."    He said he had previously held that Ecuador was obliged tomake debt payments when crude oil was at 26 dlrs a barrelbecause the government had projected plans with crude prices atthat level.    Private foreign banks and the World Bank had calculated oilwould have to be at least 25 dlrs a barrel for Quito to be ableto meet its commitments, Febres Cordero said.    He added that Ecuadorean crude was now selling for 15 to 17dlrs a barrel after having been sold for many months at 12 dlrsa barrel and as low as seven dlrs before that. REUTER&#3;
reut2-005.sgm, SPAIN SETS BANK PROVISIONS FOR HIGH-RISK BORROWERS, The Bank of Spain said banks must makeprovisions amounting to at least 25 pct of outstanding loans tocountries deemed to be high-risk borrowers.    The measure was included in a package of circulars approvedby governors of the central bank yesterday.    The bank said it was retaining a complex system forcalculating the proportion of loans which must be covered byspecial provisions but added that sudden shifts in thesituation of borrowers had made it advisable to set a minimumlevel of 25 pct for such provisions.    The bank said another measure instructs banks and financialinstitutions to begin setting aside provisions for futurepension obligations.    Banks were obliged last year to ensure that they had madesufficient provisions for current pension obligations and a newcircular sets a maximum time limit of five years to coverfuture obligations. REUTER&#3;
reut2-005.sgm, ECUADOR ADOPTS AUSTERITY PROGRAM, Ecuador announced an austerity programand a price freeze on key consumer goods as a result of lastweek's earthquake which killed at least 300 people.    Presidency Minister Patricio Quevedo said in a televisedaddress that the budget would be cut by five to 10 pct,government hiring would be frozen and salaries of topofficials, including the president and cabinet, would bereduced.    He also said a price freeze would be imposed on 20 basicconsumer items, mainly food staples, while the price of petrolwould rise by between 69 and 80 pct and bus fares would rise by20 pct. Petrol supplies would also be limited.    Information Ministry officials said the price freeze wasaimed at protecting poor Ecuadoreans from a wave ofspecualtion. Violators would be severely punished, according tothe price freeze order, signed by five cabinet ministers.    The items for which prices were frozen included rice,sugar, cooking oil, potatoes, salt, wheat flour, cigarettes,soft drinks, school supplies and several kinds of vegetables.    Ecuador's consumer price inflation was 23 pct in 1986.    The price of 92-octane petrol rises to 110 sucres a U.S.Gallon from 65 sucres. Eighty-octane petrol increases to 90sucres from 50. REUTER&#3;
reut2-005.sgm, SWEDISH TRADE SURPLUS RISES IN FEBRUARY, Sweden's trade surplus rose to 3.6billion crowns in February from 1.5 billion in January and 3.48billion in February 1986, the Central Bureau of Statisticssaid.    The trade surplus for the first two months of the year roseto 5.1 billion crowns from 4.9 billion in the correspondingperiod of 1986.    The report said February imports stood at 20.1 billioncrowns while exports were 23.7 billion. REUTER&#3;
reut2-005.sgm, BANK OF CHINA INCREASES CAPITAL, The Bank of China, the state foreignexchange and foreign trade bank, has increased its capital tofive billion yuan from three billion yuan, the New China NewsAgency said.    The bank's board of directors meeting here announced thatthe increased funds had been allocated to the bank lastDecember.    The meeting approved the bank's 1986 balance sheet, showingtotal assets of 345 billion yuan by end-1986. No comparativefigure was given for 1985.    A bank spokesman said the increased capital would enhanceits position at a time of rapidly expanding business.    By end-1986, the bank had 369 domestic institutions and 347elsewhere including Hong Kong and Macao. REUTER&#3;
reut2-005.sgm, YUGOSLAV 1990 STEEL OUTPUT TO HIT 6.3 MLN TONNES, Yugoslavian steel output will rise byone mln tonnes to 6.3 mln tonnes a year between 1986 and 1990under a development program adopted by the Yugoslav Iron andSteel Metallurgy Association, the official Tanjug news agencysaid.    The association groups together the main Yugoslav iron andsteel enterprises.    Extraction of iron ore should show an annual growth rate ofnine pct and reach seven mln tonnes by 1990 under the program.Iron output is planned to grow at eight pct a year, reaching4.5 mln tonnes at the end of the decade.    Tanjug said the programme would create conditions forraising exports of finished steel products.    The main Yugoslav steel producers plan to market 5.35 mlntonnes of steel goods this year, or 150,000 tonnes more thanlast year, with 1.5 mln tonnes going to export. REUTER&#3;
reut2-005.sgm, PECHINEY &lt;PUKG.PA> SIGNS SOVIET PACKAGING ACCORDS, French state-owned aluminium and specialmetals group Pechiney said it has signed two protocols ofintent to set up joint ventures with the Soviet Union.    Pechiney said in a statement one accord was to set up jointventures manufacturing aluminium packaging for food andcosmetics, while another was to produce machinery tomanufacture packaging.    Under the latter, Pechiney, which does not manufacturepackaging equipment, will form and lead a consortium of yetunspecified European partners, a spokesman said.    He said it was early to put figures on possible deals, oroutline what form joint ventures would take.    The statement said joint working groups for each accord hada three-month deadline to come up with contract proposals.    No firm contracts have yet been finalised under new lawsenabling joint ventures, First Deputy Prime Minister andChairman of the State Agro-Industrial Committee (GOSAGROPROM)Vsevolod Murakhovsky told journalists here on Wednesday. REUTER&#3;
reut2-005.sgm, YUGOSLAVIAN OIL FIRM STARTS WORKING WITH FRENCH, Yugoslavia's top oil and natural gasproducer &lt;Ina-Naftaplin> has started to implement a cooperationcontract signed last year with the French petrochemical concern&lt;Petro Chemie>, the official Tanjug news agency said.    Under the deal Petro Chemie supplies oil to Ina refineriesin Sisak and Rijeka and ships parts to 12 Yugoslav firms in thepetrochemical, chemical, textile and plastics industries. TheYugoslav firms, in turn, will export oil products to France.    Tanjug said this year's exchange will value 530 mln dlrs.    Ina signed a similar deal with West Germany's Hoechst AG&lt;HFAG.F> two years ago.    Ina also has joint ventures and co-production projects,involving Yugoslavia's other main producer &lt;Naftagas> of NoviSad, with partners in Angola, Algeria and Tunisia, exploringfor and exploiting oil and natural gas.    An estimated 300,000 tonnes of oil will thus be obtainedfrom fields in Angola over the next 15 years, Tanjug said.    Ina accounts for some 75 pct of Yugoslavia's total oilproduction, which amounts to 4.2 mln tonnes a year.    Ina earned more than 154 mln dlrs from exports of goods andservices to 39 countries last year and ranks among Yugoslavia'sleading export enterprises.    In a separate statement issued through Tanjug, Ina said ithas successfully completed the first drill at the depth of over3,000 meters in the Bay of Baes, in Tunisia. Ina is jointlyprospecting with the U.S. Firm Conoco for oil and gas there.    Work on a second drill, below 4,000 meters, would startsoon in the Bay of Gabes, the statement said. Ina would investabout 8.5 mln dlrs in prospecting in the Gabes area.    Conoco, which has completed geological prospecting for theTunisian government, has transferred one third of its optionrights in the region to Ina, it said. REUTER&#3;
